track_name,artist_name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,hotness,cluster
holding back the years,etta james,1FsyHPkJzOGwO7vcRuFhmg,0.62,0.507,9,-8.377,0,0.0325,0.347,0.0,0.0877,0.743,88.024,audio_features,1FsyHPkJzOGwO7vcRuFhmg,spotify:track:1FsyHPkJzOGwO7vcRuFhmg,https://api.spotify.com/v1/tracks/1FsyHPkJzOGwO7vcRuFhmg,https://api.spotify.com/v1/audio-analysis/1FsyHPkJzOGwO7vcRuFhmg,258373,4,no,3
6:00,grandson,3PTBfw2zgvY9HjpBU8VoFz,0.292,0.81,4,-6.365,1,0.213,0.000615,0.000598,0.3,0.349,96.152,audio_features,3PTBfw2zgvY9HjpBU8VoFz,spotify:track:3PTBfw2zgvY9HjpBU8VoFz,https://api.spotify.com/v1/tracks/3PTBfw2zgvY9HjpBU8VoFz,https://api.spotify.com/v1/audio-analysis/3PTBfw2zgvY9HjpBU8VoFz,266240,3,no,0
love and learn,dolly parton,3Ufh8m92nHoroKpY1Y7lak,0.602,0.318,5,-9.656,1,0.032,0.44,0.0,0.168,0.551,104.998,audio_features,3Ufh8m92nHoroKpY1Y7lak,spotify:track:3Ufh8m92nHoroKpY1Y7lak,https://api.spotify.com/v1/tracks/3Ufh8m92nHoroKpY1Y7lak,https://api.spotify.com/v1/audio-analysis/3Ufh8m92nHoroKpY1Y7lak,152933,4,no,11
thinkin bout you,frank ocean,7DfFc7a6Rwfi3YQMRbDMau,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,audio_features,7DfFc7a6Rwfi3YQMRbDMau,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/audio-analysis/7DfFc7a6Rwfi3YQMRbDMau,200747,4,no,1
pet politics,silver jews,4nYNmXIkKKaDekfuaiZArd,0.423,0.381,4,-12.445,0,0.0317,0.586,0.625,0.0992,0.223,96.155,audio_features,4nYNmXIkKKaDekfuaiZArd,spotify:track:4nYNmXIkKKaDekfuaiZArd,https://api.spotify.com/v1/tracks/4nYNmXIkKKaDekfuaiZArd,https://api.spotify.com/v1/audio-analysis/4nYNmXIkKKaDekfuaiZArd,244373,4,no,9
chelsea smile,bring me the horizon,3eSnqrgqm1R0mkgz80Cpzq,0.373,0.895,10,-5.217,0,0.111,2.79e-05,0.0205,0.338,0.185,99.849,audio_features,3eSnqrgqm1R0mkgz80Cpzq,spotify:track:3eSnqrgqm1R0mkgz80Cpzq,https://api.spotify.com/v1/tracks/3eSnqrgqm1R0mkgz80Cpzq,https://api.spotify.com/v1/audio-analysis/3eSnqrgqm1R0mkgz80Cpzq,302560,4,no,3
the arms of a fool,john anderson,5ybUpBijT1d7RvZr9OOg4p,0.594,0.259,6,-15.878,1,0.0328,0.323,8.43e-06,0.0627,0.82,121.554,audio_features,5ybUpBijT1d7RvZr9OOg4p,spotify:track:5ybUpBijT1d7RvZr9OOg4p,https://api.spotify.com/v1/tracks/5ybUpBijT1d7RvZr9OOg4p,https://api.spotify.com/v1/audio-analysis/5ybUpBijT1d7RvZr9OOg4p,158680,4,no,3
living in a dream,arc angels,4jqXhclfwYlEPs4fbnQ7jU,0.424,0.646,7,-8.883,1,0.0308,0.00041,0.00593,0.171,0.435,160.185,audio_features,4jqXhclfwYlEPs4fbnQ7jU,spotify:track:4jqXhclfwYlEPs4fbnQ7jU,https://api.spotify.com/v1/tracks/4jqXhclfwYlEPs4fbnQ7jU,https://api.spotify.com/v1/audio-analysis/4jqXhclfwYlEPs4fbnQ7jU,292640,4,no,9
love will keep us alive,eagles,7bJSiwLFnhoO7g83bWkCtA,0.658,0.374,9,-11.684,1,0.026,0.721,1.28e-05,0.112,0.367,98.892,audio_features,7bJSiwLFnhoO7g83bWkCtA,spotify:track:7bJSiwLFnhoO7g83bWkCtA,https://api.spotify.com/v1/tracks/7bJSiwLFnhoO7g83bWkCtA,https://api.spotify.com/v1/audio-analysis/7bJSiwLFnhoO7g83bWkCtA,243453,4,no,7
crab,weezer,0RzUwciNNYvMvdixIUtgfB,0.401,0.884,0,-4.864,1,0.041,0.000237,0.000317,0.137,0.45,111.563,audio_features,0RzUwciNNYvMvdixIUtgfB,spotify:track:0RzUwciNNYvMvdixIUtgfB,https://api.spotify.com/v1/tracks/0RzUwciNNYvMvdixIUtgfB,https://api.spotify.com/v1/audio-analysis/0RzUwciNNYvMvdixIUtgfB,154560,4,no,10
california blue,roy orbison,5yqVF4y7dq6AgnNCHnHZEA,0.651,0.596,2,-12.561,1,0.0271,0.67,1.27e-05,0.376,0.695,105.679,audio_features,5yqVF4y7dq6AgnNCHnHZEA,spotify:track:5yqVF4y7dq6AgnNCHnHZEA,https://api.spotify.com/v1/tracks/5yqVF4y7dq6AgnNCHnHZEA,https://api.spotify.com/v1/audio-analysis/5yqVF4y7dq6AgnNCHnHZEA,235907,4,no,2
safe in the arms of love,baillie & the boys,542CPQFYgzEB7SOKmAG26P,0.781,0.321,3,-14.61,1,0.0427,0.463,0.0,0.0813,0.786,129.903,audio_features,542CPQFYgzEB7SOKmAG26P,spotify:track:542CPQFYgzEB7SOKmAG26P,https://api.spotify.com/v1/tracks/542CPQFYgzEB7SOKmAG26P,https://api.spotify.com/v1/audio-analysis/542CPQFYgzEB7SOKmAG26P,181600,4,no,11
there goes my everything,connie smith,5D0VZURKDfQM6RUDhvHG2Z,0.447,0.347,3,-9.634,1,0.0251,0.812,0.0,0.106,0.373,82.703,audio_features,5D0VZURKDfQM6RUDhvHG2Z,spotify:track:5D0VZURKDfQM6RUDhvHG2Z,https://api.spotify.com/v1/tracks/5D0VZURKDfQM6RUDhvHG2Z,https://api.spotify.com/v1/audio-analysis/5D0VZURKDfQM6RUDhvHG2Z,175733,3,no,8
holy mount zion,culture,3QeRaPlTEdJ1nyuIHj2Y5V,0.682,0.593,9,-8.368,1,0.3,0.129,1.54e-06,0.0755,0.962,173.027,audio_features,3QeRaPlTEdJ1nyuIHj2Y5V,spotify:track:3QeRaPlTEdJ1nyuIHj2Y5V,https://api.spotify.com/v1/tracks/3QeRaPlTEdJ1nyuIHj2Y5V,https://api.spotify.com/v1/audio-analysis/3QeRaPlTEdJ1nyuIHj2Y5V,220404,3,no,3
holidays in the sun,sex pistols,2e4RcQohKWo8oZIUfjxiGo,0.209,0.979,7,-4.791,1,0.213,0.143,6.95e-05,0.319,0.219,147.9,audio_features,2e4RcQohKWo8oZIUfjxiGo,spotify:track:2e4RcQohKWo8oZIUfjxiGo,https://api.spotify.com/v1/tracks/2e4RcQohKWo8oZIUfjxiGo,https://api.spotify.com/v1/audio-analysis/2e4RcQohKWo8oZIUfjxiGo,202800,4,no,2
my sweet love ain't around,steve young,3gyu5nxijJ5bAPG8fFD06a,0.559,0.417,2,-13.707,1,0.0313,0.24,0.000563,0.0688,0.643,117.047,audio_features,3gyu5nxijJ5bAPG8fFD06a,spotify:track:3gyu5nxijJ5bAPG8fFD06a,https://api.spotify.com/v1/tracks/3gyu5nxijJ5bAPG8fFD06a,https://api.spotify.com/v1/audio-analysis/3gyu5nxijJ5bAPG8fFD06a,175707,4,no,6
home again,carole king,1381rfnkAKhUeqP0J12kk3,0.505,0.255,9,-12.558,1,0.0352,0.861,0.00389,0.0782,0.623,140.344,audio_features,1381rfnkAKhUeqP0J12kk3,spotify:track:1381rfnkAKhUeqP0J12kk3,https://api.spotify.com/v1/tracks/1381rfnkAKhUeqP0J12kk3,https://api.spotify.com/v1/audio-analysis/1381rfnkAKhUeqP0J12kk3,149053,4,no,0
(wish i could fly like) superman,the kinks,6uP5EeGVUAvj486wfUEQSi,0.773,0.683,1,-11.069,0,0.0503,0.0435,4.48e-05,0.0706,0.952,123.453,audio_features,6uP5EeGVUAvj486wfUEQSi,spotify:track:6uP5EeGVUAvj486wfUEQSi,https://api.spotify.com/v1/tracks/6uP5EeGVUAvj486wfUEQSi,https://api.spotify.com/v1/audio-analysis/6uP5EeGVUAvj486wfUEQSi,216969,4,no,0
a ghost to most,drive-by truckers,35Yrjxq1IPLPqadVqRE9cH,0.466,0.817,5,-5.373,1,0.0416,0.231,0.0296,0.174,0.517,123.866,audio_features,35Yrjxq1IPLPqadVqRE9cH,spotify:track:35Yrjxq1IPLPqadVqRE9cH,https://api.spotify.com/v1/tracks/35Yrjxq1IPLPqadVqRE9cH,https://api.spotify.com/v1/audio-analysis/35Yrjxq1IPLPqadVqRE9cH,281400,4,no,4
the duellists,iron maiden,0sL5KQWaCvy6qR8NWA1yDG,0.349,0.97,2,-5.319,1,0.0457,0.0112,0.248,0.418,0.63,80.12,audio_features,0sL5KQWaCvy6qR8NWA1yDG,spotify:track:0sL5KQWaCvy6qR8NWA1yDG,https://api.spotify.com/v1/tracks/0sL5KQWaCvy6qR8NWA1yDG,https://api.spotify.com/v1/audio-analysis/0sL5KQWaCvy6qR8NWA1yDG,368013,4,no,3
worry rock,green day,7gdTcngmshwbn8ASnouLsX,0.355,0.972,4,-3.551,1,0.0599,0.000204,0.0,0.173,0.745,144.809,audio_features,7gdTcngmshwbn8ASnouLsX,spotify:track:7gdTcngmshwbn8ASnouLsX,https://api.spotify.com/v1/tracks/7gdTcngmshwbn8ASnouLsX,https://api.spotify.com/v1/audio-analysis/7gdTcngmshwbn8ASnouLsX,147000,4,no,8
good ol' boys club,kacey musgraves,4CHyDw5J56I0x40MFk5f2V,0.601,0.474,0,-6.835,1,0.0293,0.213,1.01e-06,0.123,0.506,169.867,audio_features,4CHyDw5J56I0x40MFk5f2V,spotify:track:4CHyDw5J56I0x40MFk5f2V,https://api.spotify.com/v1/tracks/4CHyDw5J56I0x40MFk5f2V,https://api.spotify.com/v1/audio-analysis/4CHyDw5J56I0x40MFk5f2V,196280,4,no,5
i can see it (but i can't feel it),my bloody valentine,1Ln2Qxkvq5YhvBVbkG57Ke,0.246,0.623,7,-10.857,0,0.0327,0.000158,0.696,0.15,0.639,173.445,audio_features,1Ln2Qxkvq5YhvBVbkG57Ke,spotify:track:1Ln2Qxkvq5YhvBVbkG57Ke,https://api.spotify.com/v1/tracks/1Ln2Qxkvq5YhvBVbkG57Ke,https://api.spotify.com/v1/audio-analysis/1Ln2Qxkvq5YhvBVbkG57Ke,191600,4,no,4
stone cold,demi lovato,3by8IfnW9dZ2t4pZw1WVxz,0.419,0.453,8,-7.685,1,0.0437,0.539,0.0,0.0971,0.356,140.327,audio_features,3by8IfnW9dZ2t4pZw1WVxz,spotify:track:3by8IfnW9dZ2t4pZw1WVxz,https://api.spotify.com/v1/tracks/3by8IfnW9dZ2t4pZw1WVxz,https://api.spotify.com/v1/audio-analysis/3by8IfnW9dZ2t4pZw1WVxz,191308,3,no,3
one by one,the doobie brothers,07BGEXdfl007IMgMvpHvO2,0.709,0.56,2,-10.374,1,0.0359,0.773,0.0172,0.0929,0.888,143.553,audio_features,07BGEXdfl007IMgMvpHvO2,spotify:track:07BGEXdfl007IMgMvpHvO2,https://api.spotify.com/v1/tracks/07BGEXdfl007IMgMvpHvO2,https://api.spotify.com/v1/audio-analysis/07BGEXdfl007IMgMvpHvO2,225200,4,no,5
panchhi banoon udti phiroon,lata mangeshkar,6I74QpdGxj1i1oTvEC5PXx,0.359,0.61,2,-8.359,1,0.0692,0.799,2.15e-05,0.491,0.91,171.854,audio_features,6I74QpdGxj1i1oTvEC5PXx,spotify:track:6I74QpdGxj1i1oTvEC5PXx,https://api.spotify.com/v1/tracks/6I74QpdGxj1i1oTvEC5PXx,https://api.spotify.com/v1/audio-analysis/6I74QpdGxj1i1oTvEC5PXx,273107,3,no,6
running blind,godsmack,6uBDhZL1zzemQ29ClVLg1C,0.541,0.836,3,-6.982,0,0.0302,0.158,1.48e-06,0.0596,0.37,136.092,audio_features,6uBDhZL1zzemQ29ClVLg1C,spotify:track:6uBDhZL1zzemQ29ClVLg1C,https://api.spotify.com/v1/tracks/6uBDhZL1zzemQ29ClVLg1C,https://api.spotify.com/v1/audio-analysis/6uBDhZL1zzemQ29ClVLg1C,237267,4,no,11
blue skies,susie arioli,70Tz5QcrZGWAt8719TFrP1,0.573,0.327,2,-10.867,0,0.0435,0.833,0.00179,0.13,0.477,171.393,audio_features,70Tz5QcrZGWAt8719TFrP1,spotify:track:70Tz5QcrZGWAt8719TFrP1,https://api.spotify.com/v1/tracks/70Tz5QcrZGWAt8719TFrP1,https://api.spotify.com/v1/audio-analysis/70Tz5QcrZGWAt8719TFrP1,150373,4,no,2
mess around,professor longhair,39gxZabhxGjWnYqqIwXnoW,0.485,0.445,3,-15.276,1,0.0295,0.77,0.927,0.42,0.871,137.176,audio_features,39gxZabhxGjWnYqqIwXnoW,spotify:track:39gxZabhxGjWnYqqIwXnoW,https://api.spotify.com/v1/tracks/39gxZabhxGjWnYqqIwXnoW,https://api.spotify.com/v1/audio-analysis/39gxZabhxGjWnYqqIwXnoW,245227,4,no,5
tryin' to untangle my mind,chris stapleton,0b5eGJurmVg0niGBgYkoAG,0.623,0.712,0,-7.871,1,0.0303,0.142,0.000622,0.3,0.758,142.817,audio_features,0b5eGJurmVg0niGBgYkoAG,spotify:track:0b5eGJurmVg0niGBgYkoAG,https://api.spotify.com/v1/tracks/0b5eGJurmVg0niGBgYkoAG,https://api.spotify.com/v1/audio-analysis/0b5eGJurmVg0niGBgYkoAG,194920,4,no,5
shoulders,for king & country,5MCG4XcVcvCOXWpSg2cfRC,0.518,0.744,3,-7.106,1,0.0351,0.171,7.63e-06,0.109,0.161,98.022,audio_features,5MCG4XcVcvCOXWpSg2cfRC,spotify:track:5MCG4XcVcvCOXWpSg2cfRC,https://api.spotify.com/v1/tracks/5MCG4XcVcvCOXWpSg2cfRC,https://api.spotify.com/v1/audio-analysis/5MCG4XcVcvCOXWpSg2cfRC,303307,4,no,9
dem ago dead,masicka,5vw1L3IbnebGvmftGaiFbD,0.589,0.866,7,-5.015,1,0.373,0.295,0.0,0.323,0.501,84.581,audio_features,5vw1L3IbnebGvmftGaiFbD,spotify:track:5vw1L3IbnebGvmftGaiFbD,https://api.spotify.com/v1/tracks/5vw1L3IbnebGvmftGaiFbD,https://api.spotify.com/v1/audio-analysis/5vw1L3IbnebGvmftGaiFbD,199445,4,no,0
the real me,pete townshend,5OIi4dnrSSfXIYgL82LZio,0.66,0.706,7,-8.009,0,0.0356,0.0308,0.00223,0.0996,0.931,139.483,audio_features,5OIi4dnrSSfXIYgL82LZio,spotify:track:5OIi4dnrSSfXIYgL82LZio,https://api.spotify.com/v1/tracks/5OIi4dnrSSfXIYgL82LZio,https://api.spotify.com/v1/audio-analysis/5OIi4dnrSSfXIYgL82LZio,265387,4,no,7
choopula kalasina subhavela,ghantasala,5DqSYJZmJvmu80E8p8qzzb,0.55,0.456,0,-11.827,1,0.0337,0.712,0.00572,0.164,0.912,70.731,audio_features,5DqSYJZmJvmu80E8p8qzzb,spotify:track:5DqSYJZmJvmu80E8p8qzzb,https://api.spotify.com/v1/tracks/5DqSYJZmJvmu80E8p8qzzb,https://api.spotify.com/v1/audio-analysis/5DqSYJZmJvmu80E8p8qzzb,195427,4,no,6
less than whole,eric paslay,3OzqxGvLzW00YOet2P78sD,0.545,0.612,4,-5.794,1,0.0236,0.135,0.0,0.0862,0.171,89.996,audio_features,3OzqxGvLzW00YOet2P78sD,spotify:track:3OzqxGvLzW00YOet2P78sD,https://api.spotify.com/v1/tracks/3OzqxGvLzW00YOet2P78sD,https://api.spotify.com/v1/audio-analysis/3OzqxGvLzW00YOet2P78sD,284987,4,no,8
what i've got in mind,billie jo spears,3LmQbgMtdrOQvpIkba3acu,0.667,0.511,5,-12.662,1,0.0303,0.66,4.51e-06,0.113,0.884,121.319,audio_features,3LmQbgMtdrOQvpIkba3acu,spotify:track:3LmQbgMtdrOQvpIkba3acu,https://api.spotify.com/v1/tracks/3LmQbgMtdrOQvpIkba3acu,https://api.spotify.com/v1/audio-analysis/3LmQbgMtdrOQvpIkba3acu,165427,4,no,8
the blues come around,hank williams,5O8Dz4DV3RDRFddfijqTOy,0.582,0.483,0,-10.628,1,0.036,0.789,7.77e-06,0.15,0.922,177.402,audio_features,5O8Dz4DV3RDRFddfijqTOy,spotify:track:5O8Dz4DV3RDRFddfijqTOy,https://api.spotify.com/v1/tracks/5O8Dz4DV3RDRFddfijqTOy,https://api.spotify.com/v1/audio-analysis/5O8Dz4DV3RDRFddfijqTOy,164427,4,no,8
nobody but you,dee clark,71c7zYLsgE7YO21JVkCy0n,0.709,0.317,2,-12.507,0,0.0349,0.632,0.0,0.502,0.596,117.292,audio_features,71c7zYLsgE7YO21JVkCy0n,spotify:track:71c7zYLsgE7YO21JVkCy0n,https://api.spotify.com/v1/tracks/71c7zYLsgE7YO21JVkCy0n,https://api.spotify.com/v1/audio-analysis/71c7zYLsgE7YO21JVkCy0n,147633,4,no,2
the crown prince,waylon jennings,0Lv4IPKE3saJ5dWIvdV1xe,0.648,0.488,5,-15.586,1,0.0284,0.138,0.00358,0.0671,0.584,112.787,audio_features,0Lv4IPKE3saJ5dWIvdV1xe,spotify:track:0Lv4IPKE3saJ5dWIvdV1xe,https://api.spotify.com/v1/tracks/0Lv4IPKE3saJ5dWIvdV1xe,https://api.spotify.com/v1/audio-analysis/0Lv4IPKE3saJ5dWIvdV1xe,245173,4,no,10
blue eyes blue,eric clapton,4SCNNnrJtgPpEFGy4Gyumt,0.57,0.64,6,-6.82,0,0.0303,0.501,1.03e-06,0.167,0.145,139.243,audio_features,4SCNNnrJtgPpEFGy4Gyumt,spotify:track:4SCNNnrJtgPpEFGy4Gyumt,https://api.spotify.com/v1/tracks/4SCNNnrJtgPpEFGy4Gyumt,https://api.spotify.com/v1/audio-analysis/4SCNNnrJtgPpEFGy4Gyumt,282733,4,no,6
settle down,the 1975,36YLqJHsNHHODwX5gDPEBb,0.586,0.954,2,-5.293,1,0.0492,0.00298,0.000132,0.723,0.84,107.087,audio_features,36YLqJHsNHHODwX5gDPEBb,spotify:track:36YLqJHsNHHODwX5gDPEBb,https://api.spotify.com/v1/tracks/36YLqJHsNHHODwX5gDPEBb,https://api.spotify.com/v1/audio-analysis/36YLqJHsNHHODwX5gDPEBb,239853,4,no,7
dr. wanna do,caro emerald,5nuBZ5rw2lJa8b7uZr0kxg,0.896,0.642,0,-5.932,1,0.103,0.487,7.2e-06,0.0402,0.687,99.037,audio_features,5nuBZ5rw2lJa8b7uZr0kxg,spotify:track:5nuBZ5rw2lJa8b7uZr0kxg,https://api.spotify.com/v1/tracks/5nuBZ5rw2lJa8b7uZr0kxg,https://api.spotify.com/v1/audio-analysis/5nuBZ5rw2lJa8b7uZr0kxg,181983,4,no,8
the sky is crying,elmore james,1cRTAPP2FG9h2WiYMOIVIK,0.294,0.611,2,-6.268,1,0.0348,0.0226,0.435,0.114,0.567,178.191,audio_features,1cRTAPP2FG9h2WiYMOIVIK,spotify:track:1cRTAPP2FG9h2WiYMOIVIK,https://api.spotify.com/v1/tracks/1cRTAPP2FG9h2WiYMOIVIK,https://api.spotify.com/v1/audio-analysis/1cRTAPP2FG9h2WiYMOIVIK,166400,3,no,2
still holding on (with martina mcbride),clint black,3CXw6kuqaMePvMw2VvzmYj,0.593,0.53,7,-9.417,1,0.0266,0.143,0.0,0.115,0.3,111.937,audio_features,3CXw6kuqaMePvMw2VvzmYj,spotify:track:3CXw6kuqaMePvMw2VvzmYj,https://api.spotify.com/v1/tracks/3CXw6kuqaMePvMw2VvzmYj,https://api.spotify.com/v1/audio-analysis/3CXw6kuqaMePvMw2VvzmYj,237373,4,no,9
bones,ocean alley,1EWTRieCbgDLLG959mw5tv,0.48,0.877,11,-6.725,0,0.161,0.0011,6.16e-05,0.0337,0.563,151.792,audio_features,1EWTRieCbgDLLG959mw5tv,spotify:track:1EWTRieCbgDLLG959mw5tv,https://api.spotify.com/v1/tracks/1EWTRieCbgDLLG959mw5tv,https://api.spotify.com/v1/audio-analysis/1EWTRieCbgDLLG959mw5tv,199731,4,no,6
real cool time,the stooges,34iR5OtaQh69NQKCmnJNtb,0.348,0.703,2,-4.288,1,0.0326,6.93e-05,0.00642,0.126,0.602,126.617,audio_features,34iR5OtaQh69NQKCmnJNtb,spotify:track:34iR5OtaQh69NQKCmnJNtb,https://api.spotify.com/v1/tracks/34iR5OtaQh69NQKCmnJNtb,https://api.spotify.com/v1/audio-analysis/34iR5OtaQh69NQKCmnJNtb,152920,4,no,5
soil to the sun,cage the elephant,12d42Gsm7Ech6SfvDoe4Ea,0.527,0.935,7,-3.773,0,0.0368,0.00041,1.02e-06,0.135,0.61,131.034,audio_features,12d42Gsm7Ech6SfvDoe4Ea,spotify:track:12d42Gsm7Ech6SfvDoe4Ea,https://api.spotify.com/v1/tracks/12d42Gsm7Ech6SfvDoe4Ea,https://api.spotify.com/v1/audio-analysis/12d42Gsm7Ech6SfvDoe4Ea,197520,4,no,3
what i've known for a very long time,joe bonamassa,5OtNvAmyUC2DtP4ZSRBD2R,0.605,0.596,1,-6.016,1,0.0281,0.209,0.000239,0.0716,0.393,142.952,audio_features,5OtNvAmyUC2DtP4ZSRBD2R,spotify:track:5OtNvAmyUC2DtP4ZSRBD2R,https://api.spotify.com/v1/tracks/5OtNvAmyUC2DtP4ZSRBD2R,https://api.spotify.com/v1/audio-analysis/5OtNvAmyUC2DtP4ZSRBD2R,333333,3,no,4
pins and needles,ray price,5JHb1rr9ZjIexqbJazVNGZ,0.527,0.304,5,-10.803,1,0.0267,0.858,0.0,0.124,0.826,148.278,audio_features,5JHb1rr9ZjIexqbJazVNGZ,spotify:track:5JHb1rr9ZjIexqbJazVNGZ,https://api.spotify.com/v1/tracks/5JHb1rr9ZjIexqbJazVNGZ,https://api.spotify.com/v1/audio-analysis/5JHb1rr9ZjIexqbJazVNGZ,127000,4,no,9
comics,caravan palace,2n8psyU2akyh6VkWE6wcug,0.554,0.848,1,-4.857,1,0.0817,0.000867,0.0301,0.42,0.562,90.001,audio_features,2n8psyU2akyh6VkWE6wcug,spotify:track:2n8psyU2akyh6VkWE6wcug,https://api.spotify.com/v1/tracks/2n8psyU2akyh6VkWE6wcug,https://api.spotify.com/v1/audio-analysis/2n8psyU2akyh6VkWE6wcug,212597,4,no,11
some memories just won't die,marty robbins,3gZRKoEUjmsRpLi6culQ5f,0.524,0.543,6,-12.493,1,0.0392,0.443,0.0,0.155,0.551,126.781,audio_features,3gZRKoEUjmsRpLi6culQ5f,spotify:track:3gZRKoEUjmsRpLi6culQ5f,https://api.spotify.com/v1/tracks/3gZRKoEUjmsRpLi6culQ5f,https://api.spotify.com/v1/audio-analysis/3gZRKoEUjmsRpLi6culQ5f,191667,4,no,6
herbalist,alborosie,1UOhKnE2fZJuGdB7ssn9nf,0.804,0.607,10,-6.84,0,0.37,0.0773,0.0,0.0993,0.823,142.421,audio_features,1UOhKnE2fZJuGdB7ssn9nf,spotify:track:1UOhKnE2fZJuGdB7ssn9nf,https://api.spotify.com/v1/tracks/1UOhKnE2fZJuGdB7ssn9nf,https://api.spotify.com/v1/audio-analysis/1UOhKnE2fZJuGdB7ssn9nf,191333,4,no,9
let's go get stoned,booker t. & the m.g.'s,1XCqGflyHjZAE1BnRqWUc9,0.491,0.0475,10,-20.149,1,0.0454,0.852,0.778,0.133,0.104,153.776,audio_features,1XCqGflyHjZAE1BnRqWUc9,spotify:track:1XCqGflyHjZAE1BnRqWUc9,https://api.spotify.com/v1/tracks/1XCqGflyHjZAE1BnRqWUc9,https://api.spotify.com/v1/audio-analysis/1XCqGflyHjZAE1BnRqWUc9,174533,5,no,6
sunburn,fuel,35EXxM1zE4eg2G6f3PSle4,0.501,0.793,4,-7.109,0,0.029,0.00214,0.00019,0.085,0.554,93.564,audio_features,35EXxM1zE4eg2G6f3PSle4,spotify:track:35EXxM1zE4eg2G6f3PSle4,https://api.spotify.com/v1/tracks/35EXxM1zE4eg2G6f3PSle4,https://api.spotify.com/v1/audio-analysis/35EXxM1zE4eg2G6f3PSle4,263560,4,no,6
super stupid,funkadelic,2X6qfjDzhKQA7UqhzyJrQP,0.268,0.943,1,-6.475,0,0.149,0.00154,0.515,0.31,0.202,99.436,audio_features,2X6qfjDzhKQA7UqhzyJrQP,spotify:track:2X6qfjDzhKQA7UqhzyJrQP,https://api.spotify.com/v1/tracks/2X6qfjDzhKQA7UqhzyJrQP,https://api.spotify.com/v1/audio-analysis/2X6qfjDzhKQA7UqhzyJrQP,237141,4,no,11
save it for later,pete townshend,0im7UU71hGL0xvehl0WEdS,0.628,0.216,2,-19.786,1,0.0332,0.753,3.47e-05,0.871,0.598,130.209,audio_features,0im7UU71hGL0xvehl0WEdS,spotify:track:0im7UU71hGL0xvehl0WEdS,https://api.spotify.com/v1/tracks/0im7UU71hGL0xvehl0WEdS,https://api.spotify.com/v1/audio-analysis/0im7UU71hGL0xvehl0WEdS,254093,4,no,0
crazy,the hip abduction,6Wt1YKrBuEcl8nIKO4saAR,0.602,0.718,0,-9.167,1,0.0319,0.113,0.00704,0.294,0.828,119.999,audio_features,6Wt1YKrBuEcl8nIKO4saAR,spotify:track:6Wt1YKrBuEcl8nIKO4saAR,https://api.spotify.com/v1/tracks/6Wt1YKrBuEcl8nIKO4saAR,https://api.spotify.com/v1/audio-analysis/6Wt1YKrBuEcl8nIKO4saAR,195962,4,no,0
nail pon cross,damian marley,096NOkEq0Z1Vnqq6GNq9FH,0.557,0.82,11,-5.73,1,0.185,0.0475,0.0,0.357,0.452,78.813,audio_features,096NOkEq0Z1Vnqq6GNq9FH,spotify:track:096NOkEq0Z1Vnqq6GNq9FH,https://api.spotify.com/v1/tracks/096NOkEq0Z1Vnqq6GNq9FH,https://api.spotify.com/v1/audio-analysis/096NOkEq0Z1Vnqq6GNq9FH,205427,4,no,0
sweet and low,tedeschi trucks band,2ayOtHn4Vmnc20UM82KXjF,0.55,0.313,7,-11.196,1,0.0358,0.633,0.000236,0.0946,0.316,133.236,audio_features,2ayOtHn4Vmnc20UM82KXjF,spotify:track:2ayOtHn4Vmnc20UM82KXjF,https://api.spotify.com/v1/tracks/2ayOtHn4Vmnc20UM82KXjF,https://api.spotify.com/v1/audio-analysis/2ayOtHn4Vmnc20UM82KXjF,302880,3,no,3
temporary bliss,the cab,6Po2A4lsnVu0GrQ8Dy1nme,0.455,0.908,5,-4.414,0,0.101,0.00234,0.0,0.0772,0.697,154.113,audio_features,6Po2A4lsnVu0GrQ8Dy1nme,spotify:track:6Po2A4lsnVu0GrQ8Dy1nme,https://api.spotify.com/v1/tracks/6Po2A4lsnVu0GrQ8Dy1nme,https://api.spotify.com/v1/audio-analysis/6Po2A4lsnVu0GrQ8Dy1nme,224227,4,no,10
wish you were on it,florida georgia line,6qXkmquPIHcr4yCWqtCskm,0.598,0.871,11,-3.943,1,0.0365,0.107,0.0,0.287,0.685,129.977,audio_features,6qXkmquPIHcr4yCWqtCskm,spotify:track:6qXkmquPIHcr4yCWqtCskm,https://api.spotify.com/v1/tracks/6qXkmquPIHcr4yCWqtCskm,https://api.spotify.com/v1/audio-analysis/6qXkmquPIHcr4yCWqtCskm,184413,4,no,1
regrets,casey donahew,1U8aN1GsiVs88XNdMN7B0S,0.346,0.748,10,-5.65,1,0.0362,0.0238,3.76e-06,0.271,0.377,155.943,audio_features,1U8aN1GsiVs88XNdMN7B0S,spotify:track:1U8aN1GsiVs88XNdMN7B0S,https://api.spotify.com/v1/tracks/1U8aN1GsiVs88XNdMN7B0S,https://api.spotify.com/v1/audio-analysis/1U8aN1GsiVs88XNdMN7B0S,266213,4,no,3
